PoroId,McmId,SypId
1714162,280678,1235427
1699121,280681,1235612
1586258,280686,1235292
1714164,280687,1189820
108953,280688,1235047
1714166,280689,1196555
108985,280690,1235857
108969,280695,1235207
1699122,280709,1235707
1714168,280712,1196130
1714170,280713,1189633
1569986,280715,1191219
109001,280720,1194772
1667529,371591,1195255
109009,280722,1195691
109011,280723,1195974
108993,280724,1235122
108995,280725,1235167
108997,280726,1235172
108999,280727,1235322
170475,280728,1235087
108977,280729,1235402
108967,280730,1235137
108981,280731,1235417
108955,280732,1235052
108987,280733,1235862
108989,280734,1235037
108991,280735,1235112
109007,280736,1235672
108973,280737,1235337
108983,280738,1235752
108951,280739,1235012
109003,280740,1235582
1699123,280743,1195957
1714172,280745,1196299
1714174,280747,1190227
1714176,280750,1192657
109035,280754,1234722
264226,280757,1234547
109037,280758,1234947
109013,280765,1234272
1714178,280768,1193110
1714180,280771,1192870
1714182,280773,1195072
1699124,280774,1234712
1714184,280777,1196244
1714186,280779,1192277
1714188,280781,1189723
264244,280786,1234697
1714190,280787,1193088
109043,280788,1234997
311045,280795,1234392
1714192,280798,1234982
264224,280801,1234482
1714194,280802,1191707
1714196,280806,1234497
1714198,280807,1191589
1714200,280810,1189749
109027,280812,1190849
1699125,280818,1234642
1714202,280821,1190389
1714204,280824,1192697
1714206,280826,1194949
1714208,280827,1195215
109029,280830,1234582
109023,280833,1234352
1714210,280834,1190951
109017,280835,1234297
109041,280836,1234992
1714212,280838,1190318
1714214,280840,1190824
1699126,280841,1195365
1699127,280844,1234887
1714216,280847,1191343
109031,280848,1234652
1714218,280853,1196468
1714220,280854,1189915
1714222,280856,1189921
109045,280857,1189792
109047,280858,1190358
109051,280859,1190360
1667504,371595,1191281
109057,280863,1192225
109065,280865,1195818
109069,280866,1196354
109059,280867,1194124
109053,280868,1234417
109063,280869,1234817
109067,280870,1234957
109039,280871,1234952
109015,280872,1234277
109025,280873,1234357
109033,280874,1234657
109049,280875,1234367
109019,280877,1234302
109061,280878,1234782
1714224,280881,1189742
109079,280882,1191319
1714226,280883,1191332
1600992,280886,1234087
1714228,280888,1190051
109101,280889,1192652
109081,280890,1191471
109087,280891,1233792
1714230,280894,1233612
1699128,280895,1234062
1574792,280898,1196260
1714232,280900,1194443
1689626,280901,1191718
1714234,280904,1195029
1714236,280907,1196245
1714238,280911,1233702
109091,280912,1192319
109107,280916,1234152
1607337,280917,1234252
1714240,280920,1193680
1714242,280924,1193596
109103,280925,1193564
1586360,280926,1191297
1714244,280927,1194827
311778,280930,1233942
109073,280931,1233652
1714246,280934,1233627
1699130,280935,1190357
1601160,280936,1193669
1714248,280941,1191986
1699131,280944,1196504
109071,280945,1233562
1714250,280948,1192515
1714252,280951,1189817
266328,280956,1233817
1714254,280957,1195534
264210,280961,1233672
1699132,280962,1233842
109093,280963,1233882
109097,280964,1233892
1714256,280966,1194577
1714258,280972,1192401
1714260,280975,1195479
109111,280976,1234162
109117,280977,1191479
109119,280978,1191546
109121,280979,1233757
109135,280980,1195065
109137,280981,1195611
109139,280982,1195816
109141,280983,1195817
1726816,450083,1194125
109125,280985,1233907
109133,280986,1234067
109089,280987,1233797
109109,280988,1234157
109075,280989,1233657
109095,280990,1233877
109099,280991,1233887
109113,280992,1234167
109123,280993,1233762
109131,280994,1234037
109077,280995,1233707
109105,280996,1234107
109083,280997,1233742
109085,280998,1233747
109127,280999,1233932
109143,281000,1234182
1714262,281023,1193219
1714264,281025,1190424
1714266,281029,1189430
109173,281030,1232559
1714268,281031,1191630
109155,281032,1231423
1714270,281034,1196374
109145,281037,1231288
109169,281041,1195576
1714272,281044,1191543
1714274,281049,1190079
109163,281051,1232258
1699133,281054,1231373
1714276,281056,1190920
1714278,281057,1196230
1586294,281058,1232323
1714280,281059,1189645
1714282,281062,3105798
1714284,281065,1194692
1714286,281067,1232198
1699134,281070,1232288
1714288,281071,1192939
311017,281075,1231258
311091,281077,1232218
266324,281080,1189451
109159,281081,1232238
1714290,281082,1191284
264170,281085,1232423
109147,281086,1231323
109165,281087,1232343
311085,281090,1232208
1699135,281095,1232373
109177,281099,1190054
109179,281101,1191200
109185,281102,1192257
1699136,281104,1194179
109193,281105,1194366
109195,281106,1194566
109199,281107,1194694
109203,281109,1195184
109205,281110,1195185
109207,281111,1196105
109191,281112,1194126
109181,281113,1231403
109183,281114,1231408
109189,281115,1232313
109201,281116,1232433
109175,281117,1232569
1699137,281118,1231428
109161,281119,1232243
109149,281120,1231328
109167,281121,1232348
109187,281122,1232233
109153,281123,1231388
109171,281124,1232554
109151,281125,1231358
109197,281126,1232388
1714294,281153,1195725
1699138,281159,1233192
1699139,281163,1232942
1575775,281166,1233387
1600228,281167,1232839
1699140,281168,1190188
1699141,281169,1190204
1699142,281170,1232659
1714296,281172,1193749
311786,281173,1233047
109249,281175,1233377
1699143,281178,1232769
1699144,281179,1233147
109243,281180,1233152
1699145,281182,1191970
1699146,281183,1232609
1714298,281186,1191173
1714300,281187,1193978
1714302,281190,1233177
1714304,281193,1195028
264228,281194,1232917
109225,281195,1232922
109223,281196,1232896
1585064,281197,1233417
1714306,281201,1233327
1699147,281202,1233427
109255,281203,1233437
109235,281204,1233002
109237,281205,1233007
1714308,281207,1196636
1714310,281209,1193489
1714312,281214,1195980
109247,281217,1233237
109221,281219,1232814
1563418,281223,1232865
1714314,281227,1194693
109211,281228,1232649
1699148,281229,1232972
1699149,281231,1232952
1714316,281232,1191576
109219,281233,1232794
1516112,281236,1232932
1714318,281237,1193272
109215,281239,1232719
1699150,281241,1233447
1699151,281242,1232699
1699152,281244,1233127
1584369,281247,1232824
266334,281250,1232891
109209,281251,1232629
109251,281252,1233397
109227,281253,1232957
1699153,281256,1232684
1699154,281259,1233342
1707633,371593,1189784
109257,281262,1190475
109259,281264,1190854
109239,281265,1233132
109253,281266,1233432
109289,281338,3523094
109279,281339,1230643
1714320,281342,1189743
1714322,281348,1195193
1600672,281351,1252184
1714332,700744,1230623
1714334,700739,1230618
1710328,281356,1230638
1714336,281358,1192987
1714338,281360,1195199
1714340,281363,1230688
1714342,281365,1230703
109265,281366,1230708
109277,281367,1230718
1714344,281369,1190344
1714346,281371,1195508
1699155,281372,1230748
1714348,281375,1195189
336404,281377,1191539
109275,281378,1230788
109281,281380,1230803
109269,281383,1230818
1714350,281385,1189540
1714352,281387,1191942
1714354,281390,1194940
109287,281392,1230873
1711204,450193,1194413
109273,281394,1230888
1714356,281396,1190974
1714358,281398,1194705
1714360,281399,1230923
1714362,281404,1190390
1714364,281408,1192514
1714366,281410,1230998
1714368,281413,1193105
1714370,281414,1193106
1699156,281415,1196666
109301,281416,1231038
109283,281417,1231048
1714372,281419,1189815
1714374,281422,1189431
1714376,281423,1231103
1714378,281426,1196570
1714380,281427,1196571
109263,281430,1231168
1714382,281432,1231183
1699157,281433,1196638
109295,281434,1231188
1714384,281437,1195736
1714386,281440,1195664
1714388,281444,1189791
1714390,281447,1195542
1714392,281451,1230478
109305,281452,1190093
109309,281453,1191304
109311,281454,1191348
109313,281455,1191870
118279,281456,1191978
109315,281457,1193238
1730294,371600,1193627
109319,281459,1194378
109323,281461,1194624
109325,281462,1194777
109327,281463,1195064
109329,281464,1195074
109331,281465,1195599
109333,281466,1195773
109307,281467,1190855
109321,281468,1194518
109291,281478,1230573
109267,281479,1230578
109271,281480,1230583
109303,281481,1230588
109285,281482,1230593
109297,281483,1230598
1714394,281486,1229367
1699158,281490,1229412
109335,281494,1229447
109339,281495,1229452
109349,281496,1229457
133122,281503,1229527
1714396,281504,1229532
1714398,281506,1229557
1714400,281509,1229582
1714402,281512,1229607
1714404,281517,1229647
109357,281518,1229657
1699159,281520,1229672
1714406,281523,1229707
109363,281524,1229712
1699160,281526,1229727
1714408,281530,1229767
1714410,281532,1229787
1714412,281535,1229817
1714414,281538,1229892
1714416,281542,1229932
1714418,281543,1229942
1714420,281544,1229952
1714422,281547,1229982
1714424,281549,1230007
1714426,281551,1230027
109345,281552,1230032
1699161,281553,1230047
1714428,281554,1230052
1714430,281557,1230087
1714432,281560,1230112
109341,281561,1230122
109353,281562,1230127
1714434,281563,1230132
1714436,281565,1230152
1714438,281568,1230182
109367,281571,1230212
1710698,371602,1230222
109371,281573,1230232
109375,281574,1230242
109377,281575,1230252
109379,281576,1230262
109383,281577,1231223
109387,281578,1230272
109389,281579,1230282
109391,281580,1230292
109393,281581,1230302
109395,281582,1230312
109337,281583,1230332
109359,281584,1230337
109365,281585,1230342
109343,281586,1230347
109373,281587,1230352
109381,281588,1230357
109385,281589,1230362
109351,281590,1230367
1714440,281591,1230372
109355,281592,1230377
1699162,281667,1246558
109405,281668,1246563
109415,281669,1246568
1714442,281671,1246583
1714444,281675,1246633
183843,449208,1246648
1714446,281678,1246673
1714448,281681,1246718
1714450,281682,1246723
231922,281683,1246733
109427,281684,1246743
1714452,281686,1246758
1640115,281688,1246783
1714454,281690,1246798
1722380,281691,1246808
1714456,281694,1246838
274625,281697,1246868
1714458,281700,1246898
1714460,281701,1246908
1714462,281705,1246948
1714464,281707,1246970
109423,281710,1247005
1714466,281714,1247040
1714468,281716,1247060
109411,281718,1247080
109419,281719,1247085
109409,281722,1247115
1714470,281726,1247150
109401,281727,1247165
109403,281728,1247170
1714472,281729,1247175
1699163,281732,1247205
126184,281736,1247250
109397,281738,1247275
1714474,281740,1247295
109425,281741,1247310
1728604,281744,1247335
1714476,281747,1247370
1714478,281750,1247395
109433,281752,1247415
109435,281753,1247425
109437,281754,1247435
109439,281755,1247445
109441,281756,1247455
118281,281757,1247465
109447,281759,1247485
109451,281760,1247495
109453,281761,1247505
109455,281763,1247525
109459,281764,1247535
109461,281765,1247545
109463,281766,1247555
109445,281767,1247565
109457,281768,1247575
109407,281769,1247585
109429,281770,1247590
109413,281771,1247595
109399,281772,1247280
109431,281773,1247420
109443,281774,1247460
109449,281775,1247490
109417,281776,1247600
109421,281777,1247605
1714480,281803,1269836
1714482,281805,1269846
1714484,281808,1269861
1699165,281811,1269876
1714486,281815,1269941
1714488,281820,1269991
1714490,281825,1270026
109495,281827,1270046
109487,281828,1270051
1714492,281829,1270056
1699166,281831,1270076
1714494,281835,1270111
109469,281839,1270136
109479,281840,1270146
109483,281841,1270151
1714496,281844,1270503
1714498,281846,1270523
1600666,281849,1271862
1714500,281851,1271882
1714502,281853,1271897
1714504,281856,1271932
1714506,281858,1271947
1714508,281860,1271967
1714510,281861,1271977
109491,281864,1272541
109467,281867,1272566
109471,281868,1272576
1699167,281869,1272586
1714512,281870,1272591
109475,281873,1272616
109499,281875,1272636
1600705,281877,1272656
1714514,281880,1272686
1699168,281883,1272716
1714516,281891,1272791
1699169,281892,1272806
1714518,281894,1272821
109501,281897,1272851
109505,281898,1272866
109507,281899,1272876
109511,281900,1273111
109513,281902,1272886
109515,281903,1272896
109517,281904,1272911
109519,281905,1272921
109521,281906,1272926
109525,281907,1272936
109529,281908,1272946
109531,281909,1272956
1547520,281910,1272966
109533,281911,1272976
109535,281912,1272986
109537,281913,1272996
109539,281914,1273006
109541,281915,1273016
109543,281916,1273026
109545,281917,1273036
109509,281918,1273051
109527,281919,1273061
109497,281920,1273071
109481,281921,1273076
109493,281922,1273081
109477,281923,1273086
109503,281924,1272861
109523,281925,1273091
109547,281926,1273046
109489,281927,1273096
109485,281928,1273101
109473,281929,1273106
1714520,273534,1281521
1714522,273536,1281541
1714524,273539,1281571
1712969,273540,1281586
1699170,273543,1281616
1714526,273547,1281651
109603,273550,1281681
1714528,273552,1281696
1714530,273555,1281726
1699171,273557,1281762
109555,273559,1281787
109559,273560,1281792
1714532,273566,1281847
109601,273567,1281862
1714534,273568,1281868
109607,273569,1281878
1714536,273572,1281929
109587,273575,1281964
1714538,273579,1282004
1586272,273581,1282029
1714540,273583,1282044
1714542,273584,1282054
109575,273585,1282064
109593,273586,1282069
1699172,273587,1282079
1714544,273592,1282129
1714546,273595,1282154
1714548,273596,1282169
1699173,273600,1282204
1714550,273603,1282234
1714552,273604,1282244
1714554,273607,1282274
279014,273608,1282289
1714556,273611,1282319
1714558,273612,1282324
1714560,273615,1282354
109571,273616,1282364
109589,273617,1282369
1714562,273619,1282389
1714564,273621,1282404
109597,273622,1282414
109563,273623,1282424
109549,273624,1282429
109579,273625,1282434
1714566,273626,1282439
109565,273627,1282449
1699174,273628,1282464
1714568,273631,1282494
1714570,273634,1282519
109553,273635,1282534
109567,273636,1282539
109583,273637,1282544
1714572,273638,1282549
1714574,273639,1282564
1699175,273641,1282584
1714576,273645,1282619
109557,273652,1282689
109611,273653,1282699
109613,273654,1283029
109615,273655,1282719
109619,273656,1282729
109623,273657,1282739
109627,273658,1282749
