CardId,McmId,TcgplayerProductId,34410
1507,740580,523754,
1508,740532,523659,
1509,740591,523762,
1510,740547,523666,
1511,740698,523839,
1512,740504,523637,
1513,740663,523803,
1514,740508,523641,
1515,740707,523846,
1516,740565,523727,
1517,740657,523797,
1518,740708,523847,
1519,740725,523863,
1520,740709,523848,
1521,740512,523645,
1522,740654,523796,
1523,740563,523707,
1524,740710,523849,
1525,740516,523649,
1526,740711,523850,
1527,740682,523825,
1528,740712,523851,
1529,740713,523852,
1530,740714,523853,
1531,740716,523854,
1532,740717,523855,
1533,740718,523856,
1534,740662,523801,
1535,740719,523857,
1536,740720,523858,
1537,740721,523859,
1538,740722,523860,
1539,740723,523861,
1540,740651,523795,
1541,740627,523781,
1542,740724,523862,
1543,740498,523625,
1544,740494,523618,
1545,740564,523725,
1546,740647,523793,
1547,740674,523815,
1548,740557,523700,
1549,273696,42346,
1550,660227,42346,
1551,273697,42360,
1552,660226,42360,
1553,660225,42371,
1554,273698,42371,
1555,660224,42382,
1556,273699,42382,
1557,660223,42393,
1558,273700,42393,
1559,273701,42404,
1560,660222,42404,
1561,660221,42415,
1562,273702,42415,
1565,273704,42433,
1566,660219,42433,
1567,273705,42347,
1568,660218,42347,
1569,660217,42351,
1570,273706,42351,
1571,660216,42352,
1572,273707,42352,
1573,273708,42353,
1574,660215,42353,
1575,660214,42354,
1576,273709,42354,
1577,273710,42355,
1578,660213,42355,
1579,273711,42356,
1580,660212,42356,
1581,273712,42357,
1582,660211,42357,
1583,660210,42358,
1584,273713,42358,
1585,660209,42359,
1586,273714,42359,
1587,273715,42361,
1588,660208,42361,
1589,660207,42362,
1590,273716,42362,
1591,273717,42363,
1592,660206,42363,
1593,273718,42364,
1594,660205,42364,
1595,273719,42365,
1596,660204,42365,
1597,660203,42366,
1598,273720,42366,
1599,273721,42367,
1600,660202,42367,
1601,273722,42368,
1602,660201,42368,
1603,660200,42369,
1604,273723,42369,
1605,660199,42370,
1606,273724,42370,
1607,660198,42372,
1608,273725,42372,
1609,273726,42373,
1610,660197,42373,
1611,660196,42374,
1612,273727,42374,
1613,273728,42375,
1614,660195,42375,
1615,273729,42376,
1616,660194,42376,
1617,660193,42377,
1618,273730,42377,
1619,660192,42378,
1620,273731,42378,
1621,660191,42379,
1622,273732,42379,
1623,273733,42380,
1624,660190,42380,
1625,660189,42381,
1626,273734,42381,
1627,273735,42383,
1628,660188,42383,
1629,273736,42384,
1630,660187,42384,
1631,273737,42385,
1632,660186,42385,
1633,660185,42386,
1634,273738,42386,
1635,660184,42387,
1636,273739,42387,
1637,547236,42387,
1638,273740,42388,
1639,660183,42388,
1640,660182,42389,
1641,273741,42389,
1642,547241,42389,
1643,273742,42390,
1644,660181,42390,
1645,273743,42391,
1646,660180,42391,
1647,273744,42392,
1648,660179,42392,
1649,660178,42394,
1650,273745,42394,
1651,660177,42395,
1652,273746,42395,
1653,273747,42396,
1654,660176,42396,
1655,660175,42397,
1656,273748,42397,
1657,273749,42398,
1658,660174,42398,
1659,273750,42399,
1660,660173,42399,
1661,273751,42400,
1662,660172,42400,
1663,660171,42401,
1664,273752,42401,
1665,275586,42402,
1666,273753,42402,
1667,660170,42402,
1668,362859,42402,
1669,275568,42402,
1670,660169,42402,
1671,273754,42403,
1672,660168,42403,
1673,660167,42405,
1674,273755,42405,
1675,660166,42406,
1676,273756,42406,
1677,273757,42407,
1678,660165,42407,
1679,547246,42408,
1680,660164,42408,
1681,273758,42408,
1682,660163,42409,
1683,273759,42409,
1684,273760,42410,
1685,660162,42410,
1686,273761,42411,
1687,660161,42411,
1688,660160,42412,
1689,273762,42412,
1690,660159,42413,
1691,273763,42413,
1692,273764,42414,
1693,660158,42414,
1694,660150,42416,
1695,273765,42416,
1696,660149,42417,
1697,273766,42417,
1698,273767,42418,
1699,660147,42418,
1700,273768,86271,
1701,660146,86271,
1702,660144,42420,
1703,273769,42420,
1704,660143,42421,
1705,273770,42421,
1706,273771,42422,
1707,660142,42422,
1708,273772,108648,
1709,660140,108648,
1710,660138,42423,
1711,273773,42423,
1712,273774,42424,
1713,660137,42424,
1714,273775,42426,
1715,660135,42426,
1716,660134,42427,
1717,273776,42427,
1718,660132,42428,
1719,273777,42428,
1720,273778,42429,
1721,660123,42429,
1722,273779,42430,
1723,660122,42430,
1724,660121,108646,
1725,273780,108646,
1726,273781,108647,
1727,660120,108647,
1728,273782,108645,
1729,660119,108645,
1730,660118,42431,
1731,273783,42431,
1732,660116,42432,
1733,273784,42432,
1734,273785,42434,
1735,660115,42434,
1736,273786,42435,
1737,660113,42435,
1738,660112,42436,
1739,273787,42436,
1740,660110,42437,
1741,273788,42437,
1742,273789,42438,
1743,660109,42438,
1744,660107,42439,
1745,273790,42439,
1746,660106,42440,
1747,273791,42440,
1748,273792,42441,
1749,660105,42441,
1750,273793,42442,
1751,660103,42442,
1752,660102,42443,
1753,273794,42443,
1754,660101,42348,
1755,273795,42348,
1756,273796,42349,
1757,660098,42349,
1758,660096,42350,
1759,273797,42350,
1760,300893,,
1761,300932,,
1762,300933,,
1763,300934,,
1764,371569,89375,
1765,279739,89375,
1766,279740,89376,
1767,279741,89076,
1768,279742,89077,
1769,279743,89069,
1770,279744,89070,
1771,279745,87932,
1772,279746,89221,
1773,279747,87990,
1774,279748,86792,
1775,279749,87187,
1776,279750,87188,
1777,279751,84724,
1778,279752,88941,
1779,371571,89879,
1780,279753,89879,
1781,279754,89880,
1782,279755,88060,
1783,279756,88061,
1784,279757,85181,
1785,279758,85182,
1786,279759,87940,
1787,279760,89225,
1788,279761,84717,
1789,279762,84718,
1790,279763,84713,
1791,576682,84713,
1792,279764,88704,
1793,279765,87890,
1794,371573,87890,
1795,279766,87891,
1796,279767,84793,
1797,279768,84794,
1798,279769,88907,
1799,279770,88908,
1800,279771,87927,
1801,279772,89217,
1802,279773,83730,
1803,279774,84990,
1804,279775,89684,
1805,279776,83505,
1806,279777,83506,
1807,279778,83927,
1808,279779,83928,
1809,279780,90727,
1810,371590,90727,
1811,279781,90728,
1812,279782,86353,
1813,279783,86354,
1814,279784,85610,
1815,279785,90732,
1816,279786,87641,
1817,279787,87659,
1818,279788,90624,
1819,279789,89724,
1820,279790,90294,
1821,279791,90570,
1822,371585,90570,
1823,279792,88968,
1824,279793,89420,
1825,279794,85016,
1826,279795,88719,
1827,279796,89912,
1828,279797,89913,
1829,279798,85980,
1830,279799,89899,
1831,279800,88937,
1832,279801,88912,
1833,371586,86536,
1834,279802,86536,
1835,279803,86541,
1836,279804,88457,
1837,279805,86725,
1838,279806,88981,
1839,279807,88977,
1840,279808,90757,
1841,279809,90749,
1842,279810,90428,
1843,279811,87150,
1844,279812,86479,
1845,279813,86474,
1846,279814,86485,
1847,279815,87961,
1848,279816,87962,
1849,371584,90495,
1850,279817,90495,
1851,279818,86797,
1852,371575,86798,
1853,279819,86798,
1854,279820,86069,
1855,279821,89570,
1856,279822,88054,
1857,279823,90014,
1858,279824,90159,
1859,279825,83659,
1860,279826,87473,
1861,279827,84317,
1862,279828,83942,
1863,279829,83943,
1864,279830,85230,
1865,279831,85249,
1866,279832,85262,
1867,279833,85580,
1868,279834,88180,
1869,279835,88192,
1870,279836,88200,
1871,279837,88223,
1872,279838,88347,
1873,279839,88395,
1874,279840,88726,
1875,279841,89641,
1876,279842,89721,
1877,371576,85881,
1878,449593,85881,
1879,279843,85881,
1880,279844,85466,
1881,449543,85466,
1882,371577,85466,
1883,371582,90526,
1884,279845,90526,
1885,450528,90526,
1886,371579,86782,
1887,279846,86782,
1888,449688,86782,
1889,279847,88426,
1890,450178,88426,
1891,371578,88426,
1892,279848,85446,
1893,371580,85446,
1894,449528,85446,
1895,371583,84679,
1896,279849,84679,
1897,449383,84679,
1898,450033,87352,
1899,371581,87352,
1900,279850,87352,
1901,279851,88710,
1902,279852,90738,
1903,279853,88101,
1904,300947,,
1905,300948,,
1906,300900,,
1907,279966,87933,
1908,279967,89222,
1909,279968,89089,
1910,279969,89090,
1911,279970,89665,
1912,279971,89666,
1913,279972,86685,
1914,279973,86686,
1915,279974,84445,
1916,279975,84446,
1917,279976,90567,
1918,279977,90568,
1919,279978,87991,
1920,279979,86793,
1921,279980,84725,
1922,279981,88942,
1923,279982,90387,
1924,279983,87941,
1925,279984,89226,
1926,279985,84719,
1927,279986,84714,
1928,279987,87928,
1929,279988,89218,
1930,279989,83731,
1931,279990,83732,
1932,279991,84991,
1933,279992,89685,
1934,279993,84523,
1935,279994,84524,
1936,279995,83751,
1937,279996,83752,
1938,279997,85188,
1939,279998,86355,
1940,279999,85611,
1941,280000,89903,
1942,280001,90625,
1943,280002,89725,
1944,280003,90295,
1945,280004,90571,
1946,280005,88969,
1947,280006,89204,
1948,280007,89205,
1949,280008,85845,
1950,280009,85846,
1951,280010,85855,
1952,280011,85856,
1953,280012,85851,
1954,280013,85852,
1955,280014,88805,
1956,280015,88806,
1957,280016,83933,
1958,280017,83934,
1959,280018,85705,
1960,280019,84964,
1961,280020,84965,
1962,280021,85336,
1963,280022,85337,
1964,280023,89900,
1965,280024,88938,
1966,280025,88914,
1967,280026,86537,
1968,280027,86542,
1969,280028,89886,
1970,280029,88458,
1971,280030,86726,
1972,280031,90759,
1973,280032,90750,
1974,280033,90429,
1975,280034,87151,
1976,280035,85425,
1977,280036,85426,
1978,280037,85428,
1979,280038,85429,
1980,280039,86481,
1981,280040,86475,
1982,280041,86486,
1983,280042,84377,
1984,280043,87963,
1985,280044,90496,
1986,280045,88056,
1987,280046,90015,
1988,280047,90160,
1989,371587,90160,
1990,280048,83661,
1991,280049,87474,
1992,280050,84318,
1993,280051,88841,
1994,280052,88842,
1995,280053,83950,
1996,280054,89974,
1997,280055,83814,
1998,280056,84248,
1999,280057,84505,
2000,280058,85899,
2001,280059,87266,
2002,280060,88209,
2003,450093,88209,
2004,280061,88653,
2005,280062,89906,
2006,280063,89977,
2007,300962,,
2008,300909,,
2009,300961,,
2010,280124,89091,
2011,280125,89667,
2012,280126,86687,
2013,280127,87992,
2014,280128,86794,
2015,280129,85061,
2016,280130,84508,
2017,449653,86425,
2018,280131,86425,
2019,280132,85537,
2020,280133,83531,
2021,450378,89146,
2022,280134,89146,
2023,280135,83459,
2024,449238,83459,
2025,280136,90388,
2026,280137,90343,
2027,363652,90344,
2028,280138,90344,
2029,280139,87942,
2030,280140,89227,
2031,280141,86044,
2032,280142,86627,
2033,280143,86628,
2034,280144,90402,
2035,280145,90088,
2036,280146,87922,
2037,280147,89057,
2038,280148,89921,
2039,280149,84109,
2040,280150,90268,
2041,280151,90263,
2042,280152,90273,
2043,280153,85563,
2044,280154,86305,
2045,280155,84512,
2046,371588,84512,
2047,280156,84513,
2048,280157,86561,
2049,280158,83930,
2050,280159,90729,
2051,280160,85189,
2052,280161,90093,
2053,280162,90094,
2054,280163,85067,
2055,280164,85070,
2056,280165,89579,
2057,280166,90345,
2058,280167,90675,
2059,280168,90676,
2060,280169,84384,
2061,280170,84385,
2062,280171,90065,
2063,280172,85615,
2064,280173,89421,
2065,280174,85017,
2066,280175,88720,
2067,280176,88721,
2068,280177,85175,
2069,280178,85176,
2070,280179,83778,
2071,280180,86808,
2072,280181,86809,
2073,280182,86587,
2074,280183,84164,
2075,280184,85706,
2076,280185,89914,
2077,280186,85981,
2078,280187,84418,
2079,280188,84419,
2080,280189,83607,
2081,280190,83609,
2082,280191,89580,
2083,280192,87436,
2084,280193,87440,
2085,280194,85832,
2086,280195,85835,
2087,280196,89887,
2088,280197,86591,
2089,280198,87967,
2090,280199,83842,
2091,280200,84728,
2092,280201,90779,
2093,280202,86239,
2094,280203,85313,
2095,449488,85313,
2096,280204,87968,
2097,280205,83843,
2098,280206,85020,
2099,280207,84378,
2100,280208,83662,
2101,280209,83668,
2102,371589,85558,
2103,280210,85558,
2104,280211,86032,
2105,280212,84978,
2106,280213,84449,
2107,280214,85333,
2108,449498,85333,
2109,280215,87675,
2110,280216,88159,
2111,280217,88802,
2112,280218,89631,
2113,280219,90674,
2114,280220,90392,
2115,280221,90349,
2116,280222,89891,
2117,280223,84381,
2118,280224,87678,
2119,280225,87325,
2120,300960,,
2121,300908,,
2122,300959,,
2123,280226,88140,
2124,280227,89045,
2125,280228,86531,
2126,280229,86535,
2127,280230,89111,
2128,280231,87936,
2129,280232,89223,
2130,280233,85538,
2131,280234,83532,
2132,280235,85961,
2133,280236,85962,
2134,280237,83588,
2135,280238,83589,
2136,280239,87564,
2137,280240,87943,
2138,280241,89228,
2139,280242,84721,
2140,280243,86811,
2141,280244,86588,
2142,280245,91397,
2143,280246,88707,
2144,280247,88713,
2145,280248,89553,
2146,280249,89538,
2147,280250,86622,
2148,280251,86623,
2149,280252,83652,
2150,280253,87929,
2151,280254,89219,
2152,280255,83733,
2153,280256,90269,
2154,280257,90264,
2155,280258,90274,
2156,280259,85564,
2157,280260,86306,
2158,280261,84525,
2159,280262,83753,
2160,280263,86566,
2161,280264,88102,
2162,280265,88522,
2163,280266,90721,
2164,280267,89179,
2165,280268,89180,
2166,280269,86943,
2167,280270,86944,
2168,280271,91399,
2169,280272,83931,
2170,280273,90730,
2171,280274,85190,
2172,280275,90735,
2173,280276,90740,
2174,280277,85914,
2175,280278,87626,
2176,363653,87429,
2177,280279,87429,
2178,280280,88564,
2179,280281,86469,
2180,280282,85637,
2181,280283,87643,
2182,280284,87660,
2183,280285,84715,
2184,280286,85177,
2185,280287,83779,
2186,280288,88759,
2187,280289,86882,
2188,280290,86082,
2189,280291,86086,
2190,280292,87437,
2191,280293,87441,
2192,280294,89372,
2193,280295,90534,
2194,280296,87827,
2195,280297,89159,
2196,280298,88983,
2197,280299,88978,
2198,280300,84007,
2199,280301,83998,
2200,280302,85427,
2201,280303,86320,
2202,280304,90600,
2203,280305,87326,
2204,280306,87988,
2205,280307,88666,
2206,280308,88058,
2207,280309,87476,
2208,280310,84319,
2209,280311,84316,
2210,280312,85365,
2211,280313,86056,
2212,280314,86710,
2213,280315,88215,
2214,280316,89285,
2215,280317,84884,
2216,280318,88374,
2217,280319,89112,
2218,280320,88716,
2219,280321,86570,
2220,280322,90743,
2221,280323,87432,
2222,280324,88667,
2223,280325,85184,
2224,280326,84166,
2225,280327,90753,
2226,280328,86240,
2227,300943,,
2228,300944,,
2229,300898,,
2230,280329,84036,
2231,280330,86304,
2232,280331,90322,
2233,450343,89005,
2234,450328,89005,
2235,280332,89005,
2236,450333,89005,
2237,450338,89005,
2238,280333,84106,
2239,280334,86682,
2240,280335,85062,
2241,280336,84509,
2242,280337,86426,
2243,280338,89147,
2244,280339,83460,
2245,280340,85500,
2246,449548,85500,
2247,280341,85279,
2248,280342,89962,
